Accommodates;Availability 30;Availability 365;Bathrooms;Bedrooms;Beds;Calculated host listings count;Cleaning Fee;Extra People;Guests Included;Maximum Nights;Minimum Nights;Monthly Price;Número de registros;Number of Reviews;Price;Review Scores Accuracy;Review Scores Checkin;Review Scores Cleanliness;Review Scores Communication;Review Scores Location;Review Scores Rating;Review Scores Value;Reviews per Month;Security Deposit;SquareM2;Weekly Price;Neighbourhood_mean_enc;Neighbourhood_Cleansed_mean_enc;Neighbourhood_Group_Cleansed_mean_enc;State_mean_enc;Zipcode_mean_enc;Market_mean_enc;Country_Code_mean_enc;Property_Type_mean_enc;Room_Type_mean_enc;Bed_Type_mean_enc;Calendar_Updated_mean_enc;Cancellation_Policy_mean_enc
4;9;43;1.0;1.0;1.0;3;20.0;15;2;1125;2;950.0;1;146;47.0;9.0;10.0;10.0;10.0;10.0;92.0;9.0;4.26;150.0;33.591561154449764;330.0;85.6644591611479;81.9640522875817;72.53040418364307;68.06039924898577;66.63098086124401;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;55.875457875457876;62.6527209814407
3;12;314;1.0;1.0;1.0;12;25.0;20;2;1125;2;1349.1429632380245;1;15;75.0;10.0;10.0;10.0;10.0;10.0;91.0;9.0;2.39;200.0;33.591561154449764;369.0396443127084;86.68181818181819;77.84420796607962;72.53040418364307;65.6;84.0776986307439;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;55.875457875457876;75.92205855240526
2;9;27;1.0;1.0;1.0;3;30.0;0;1;1550;2;1349.1429632380245;1;29;40.0;10.0;10.0;9.0;10.0;9.0;94.0;9.0;1.78;100.0;33.591561154449764;369.0396443127084;62.36932707355243;60.089362770394956;72.53040418364307;65.7026598852724;66.63098086124401;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.81529135724089;75.92205855240526
5;0;96;2.0;2.0;3.0;1;40.0;15;4;40;2;2500.0;1;123;85.0;10.0;10.0;10.0;10.0;10.0;96.0;9.0;5.27;100.0;33.591561154449764;369.0396443127084;85.6644591611479;81.9640522875817;72.53040418364307;65.7026598852724;83.91395793499044;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;62.214141414141416;75.92205855240526
1;0;0;1.5;1.0;1.0;1;29.684927169094365;0;1;30;7;1349.1429632380245;1;11;16.0;9.0;10.0;9.0;10.0;10.0;96.0;9.0;0.96;184.25038605779838;33.591561154449764;75.0;69.59787738125293;81.9640522875817;72.53040418364307;65.7026598852724;83.91395793499044;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;59.3462441314554;75.92205855240526
4;9;9;1.0;1.0;1.0;77;77.0;17;2;1125;3;1349.1429632380245;1;1;150.0;8.0;9.624399615754083;10.0;10.0;9.544679317799664;100.0;9.20754263752102;0.2;250.0;33.591561154449764;369.0396443127084;69.15033318147066;66.31659564353272;72.53040418364307;65.7026598852724;84.0776986307439;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;75.92205855240526
1;0;34;1.0;1.0;1.0;1;5.0;0;1;16;1;1349.1429632380245;1;1;21.0;10.0;10.0;10.0;10.0;10.0;100.0;10.0;0.43;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;46.25;44.7436974789916;65.7026598852724;39.70967741935484;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;56.78252831670067;57.89649835409329
7;5;326;1.0;3.0;5.0;1;25.0;15;1;10;3;1349.1429632380245;1;21;50.0;9.0;10.0;10.0;10.0;9.0;92.0;10.0;2.74;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;36.52;37.851851851851855;68.06039924898577;66.45249798752639;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;75.92205855240526
4;7;301;1.0;1.0;2.0;1;29.684927169094365;0;1;1125;3;1200.0;1;126;65.0;9.0;10.0;10.0;10.0;10.0;96.0;10.0;2.07;184.25038605779838;35.024446080000004;400.0;64.62921348314607;59.340425531914896;74.19843342036553;65.6;60.71398747390397;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;55.875457875457876;75.92205855240526
3;0;237;1.0;1.0;3.0;2;29.684927169094365;40;1;365;7;375.0;1;5;20.0;10.0;10.0;10.0;10.0;10.0;100.0;10.0;0.31;200.0;33.591561154449764;125.0;69.59787738125293;33.142857142857146;38.166666666666664;65.7026598852724;39.46153846153846;66.0899232302445;66.24000746440058;59.156670716928154;34.44038307727379;66.53144502406364;59.3462441314554;57.89649835409329
2;30;365;0.5;1.0;1.0;2;15.0;0;1;1125;1;1349.1429632380245;1;0;35.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;100.0;33.591561154449764;369.0396443127084;67.26190476190476;60.86725663716814;70.92923046884306;65.7026598852724;60.55435229799338;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;52.14983931651659;57.89649835409329
16;11;178;4.5;7.0;15.0;10;100.0;0;1;1125;1;1349.1429632380245;1;25;300.0;9.0;9.0;9.0;9.0;10.0;93.0;9.0;2.34;400.0;33.591561154449764;369.0396443127084;69.59787738125293;81.9640522875817;72.53040418364307;65.7026598852724;84.0776986307439;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;75.92205855240526
4;22;357;1.0;2.0;2.0;37;90.0;0;1;1125;3;1349.1429632380245;1;0;200.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;69.15033318147066;66.31659564353272;72.53040418364307;65.7026598852724;84.0776986307439;66.0899232302445;66.24000746440058;62.022285323781695;87.45374637620552;66.53144502406364;84.08147080028839;75.92205855240526
1;12;344;1.0;1.0;1.0;2;29.684927169094365;0;1;1125;1;1349.1429632380245;1;1;13.0;10.0;10.0;10.0;10.0;8.0;100.0;10.0;1.0;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;48.11764705882353;85.20124262897987;65.7026598852724;49.98095238095238;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;55.875457875457876;57.89649835409329
10;18;348;2.0;4.0;7.0;6;50.0;0;6;1125;1;4500.0;1;28;250.0;8.0;9.0;7.0;9.0;10.0;74.0;7.0;1.46;400.0;33.591561154449764;369.0396443127084;69.59787738125293;85.81889763779527;74.19843342036553;65.7026598852724;60.71398747390397;66.0899232302445;66.24000746440058;59.156670716928154;87.45374637620552;66.53144502406364;59.3462441314554;75.92205855240526
1;8;238;1.0;1.0;1.0;1;29.684927169094365;0;1;10;1;1349.1429632380245;1;27;20.0;10.0;9.0;9.0;9.0;8.0;94.0;10.0;4.35;184.25038605779838;33.591561154449764;369.0396443127084;45.75912408759124;46.25;44.7436974789916;65.7026598852724;39.70967741935484;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;55.875457875457876;57.89649835409329
5;0;23;2.0;3.0;4.0;1;40.0;0;1;60;4;2998.0;1;38;120.0;10.0;10.0;10.0;10.0;9.0;98.0;10.0;1.6;184.25038605779838;33.591561154449764;799.0;43.96396396396396;48.11764705882353;85.20124262897987;65.7026598852724;49.98095238095238;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;62.214141414141416;62.6527209814407
2;11;297;1.0;1.0;1.0;1;29.684927169094365;0;3;30;3;1200.0;1;87;70.0;10.0;10.0;10.0;10.0;10.0;96.0;9.0;1.28;184.25038605779838;33.591561154449764;570.0;62.36932707355243;60.089362770394956;72.53040418364307;65.6;66.63098086124401;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;62.214141414141416;62.6527209814407
2;14;349;2.0;1.0;1.0;8;10.0;15;1;60;1;1349.1429632380245;1;41;34.0;10.0;9.0;9.0;9.0;10.0;93.0;9.0;3.57;184.25038605779838;33.591561154449764;369.0396443127084;62.36932707355243;60.089362770394956;72.53040418364307;65.7026598852724;66.63098086124401;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;61.81529135724089;62.6527209814407
2;2;12;1.0;1.0;1.0;2;29.684927169094365;7;1;30;1;1349.1429632380245;1;181;15.0;10.0;9.0;9.0;10.0;9.0;90.0;9.0;6.7;184.25038605779838;33.591561154449764;120.0;43.46296296296296;40.642857142857146;39.86666666666667;65.7026598852724;36.035714285714285;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;61.5;57.89649835409329
1;30;350;1.0;1.0;1.0;11;5.0;10;1;1125;1;1349.1429632380245;1;0;25.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;49.705882352941174;38.166666666666664;65.7026598852724;39.46153846153846;66.0899232302445;66.24000746440058;59.156670716928154;34.44038307727379;66.53144502406364;55.875457875457876;57.89649835409329
3;2;9;1.0;1.0;2.0;1;10.0;0;1;1125;2;1349.1429632380245;1;1;55.0;10.0;10.0;10.0;10.0;10.0;100.0;10.0;1.0;184.25038605779838;33.591561154449764;369.0396443127084;70.71784737019263;77.84420796607962;72.53040418364307;65.7026598852724;67.71691655276966;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.81529135724089;57.89649835409329
2;6;320;1.0;1.0;1.0;26;29.684927169094365;0;1;30;2;1349.1429632380245;1;0;50.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;64.62921348314607;59.340425531914896;74.19843342036553;68.06039924898577;60.71398747390397;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;57.89649835409329
4;0;103;1.0;1.0;2.0;1;29.684927169094365;10;2;1125;10;900.0;1;23;45.0;9.0;9.0;9.0;10.0;10.0;93.0;10.0;0.65;800.0;33.591561154449764;500.0;83.52173913043478;76.01204819277109;74.19843342036553;68.06039924898577;76.73333333333333;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;55.875457875457876;57.89649835409329
3;0;69;1.0;2.0;2.0;1;29.684927169094365;0;1;1125;1;1349.1429632380245;1;13;54.0;9.0;10.0;10.0;10.0;10.0;88.0;9.0;2.45;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;81.9640522875817;72.53040418364307;65.7026598852724;83.91395793499044;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;52.14983931651659;62.6527209814407
5;12;116;1.0;1.0;4.0;1;29.684927169094365;8;5;1128;2;1349.1429632380245;1;76;57.0;10.0;10.0;9.0;10.0;10.0;92.0;9.0;6.05;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;60.089362770394956;72.53040418364307;65.7026598852724;66.63098086124401;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;59.3462441314554;75.92205855240526
4;6;140;1.0;1.0;2.0;4;29.684927169094365;0;1;1125;1;1349.1429632380245;1;107;85.0;10.0;9.0;9.0;9.0;10.0;92.0;9.0;7.85;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;81.9640522875817;72.53040418364307;65.7026598852724;83.91395793499044;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;55.875457875457876;62.6527209814407
2;29;364;1.0;1.0;1.0;1;12.0;10;1;1125;1;1349.1429632380245;1;0;21.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;86.0;33.591561154449764;369.0396443127084;69.59787738125293;81.9640522875817;72.53040418364307;65.7026598852724;83.91395793499044;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;58.58518518518518;57.89649835409329
3;0;81;1.0;2.0;2.0;1;29.684927169094365;0;1;150;29;870.0;1;22;46.0;10.0;10.0;10.0;10.0;9.0;93.0;10.0;1.03;184.25038605779838;33.591561154449764;260.0;45.75912408759124;39.75;44.7436974789916;65.7026598852724;39.70967741935484;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;68.91772151898734;62.6527209814407
4;9;154;1.0;2.0;3.0;1;40.0;0;1;15;2;1349.1429632380245;1;0;120.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;400.0;33.591561154449764;369.0396443127084;69.59787738125293;59.340425531914896;74.19843342036553;65.7026598852724;60.71398747390397;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;62.6527209814407
4;7;323;1.0;0.0;2.0;1;10.0;10;2;1125;2;1349.1429632380245;1;49;57.0;9.0;9.0;9.0;9.0;10.0;89.0;9.0;5.23;184.25038605779838;33.591561154449764;369.0396443127084;85.6644591611479;81.9640522875817;72.53040418364307;65.7026598852724;83.91395793499044;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;63.40229885057471;57.89649835409329
4;6;283;1.0;1.0;3.0;1;29.684927169094365;12;1;30;1;1349.1429632380245;1;90;29.0;9.0;10.0;10.0;10.0;10.0;95.0;10.0;5.52;184.25038605779838;33.591561154449764;369.0396443127084;62.36932707355243;60.089362770394956;72.53040418364307;65.7026598852724;66.63098086124401;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;55.875457875457876;75.92205855240526
5;8;321;1.0;1.0;3.0;10;29.684927169094365;10;4;1125;2;1650.0;1;3;80.0;9.0;9.0;8.0;9.0;9.0;87.0;9.0;0.09;200.0;33.591561154449764;650.0;75.72549019607843;72.98850574712644;70.92923046884306;68.06039924898577;79.94011976047904;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;75.92205855240526
2;5;30;1.5;1.0;1.0;1;10.0;0;1;30;2;1349.1429632380245;1;85;41.0;10.0;10.0;10.0;10.0;10.0;94.0;9.0;4.68;184.25038605779838;33.591561154449764;230.0;81.37124463519314;79.67575757575757;72.53040418364307;65.7026598852724;73.11506849315069;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;84.08147080028839;62.6527209814407
5;4;137;1.5;2.0;4.0;1;30.0;15;4;1125;2;1349.1429632380245;1;7;80.0;8.0;9.0;9.0;10.0;9.0;89.0;9.0;4.29;200.0;33.591561154449764;369.0396443127084;69.15033318147066;66.31659564353272;72.53040418364307;65.7026598852724;73.11506849315069;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;57.89649835409329
2;29;178;1.0;1.0;1.0;1;20.0;10;1;1125;1;1349.1429632380245;1;0;35.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;79.67575757575757;72.53040418364307;65.7026598852724;73.11506849315069;66.0899232302445;66.24000746440058;59.156670716928154;34.44038307727379;66.53144502406364;68.91772151898734;75.92205855240526
6;10;303;1.0;2.0;3.0;5;25.0;10;2;1125;2;1250.0;1;9;75.0;10.0;9.0;10.0;10.0;9.0;85.0;9.0;0.33;184.25038605779838;33.591561154449764;390.0;36.06077348066298;29.28205128205128;35.38961038961039;65.7026598852724;38.004950495049506;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;75.92205855240526
3;26;358;1.0;1.0;1.0;1;20.0;10;2;1125;1;1349.1429632380245;1;13;70.0;10.0;10.0;9.0;10.0;10.0;92.0;10.0;1.13;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;93.42307692307692;75.27106227106228;68.06039924898577;79.08333333333333;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;63.40229885057471;57.89649835409329
2;15;349;1.0;0.0;2.0;29;29.684927169094365;0;1;1125;1;1349.1429632380245;1;1;89.0;8.0;2.0;8.0;8.0;8.0;80.0;8.0;0.77;184.25038605779838;33.591561154449764;369.0396443127084;85.6644591611479;81.9640522875817;72.53040418364307;65.7026598852724;83.91395793499044;66.20255995788565;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;57.89649835409329
2;0;185;1.0;0.0;1.0;9;29.684927169094365;0;1;1125;5;1349.1429632380245;1;7;47.0;10.0;10.0;9.0;10.0;8.0;91.0;9.0;0.59;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;45.4;37.851851851851855;65.7026598852724;37.23529411764706;66.0899232302445;66.24000746440058;44.92307692307692;87.45374637620552;66.53144502406364;68.91772151898734;62.6527209814407
2;29;364;1.5;1.0;1.0;1;10.0;5;1;1125;3;1349.1429632380245;1;0;40.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;100.0;33.591561154449764;369.0396443127084;69.59787738125293;24.25;37.275862068965516;65.7026598852724;29.03448275862069;66.0899232302445;66.24000746440058;59.156670716928154;34.44038307727379;66.53144502406364;83.03030303030303;57.89649835409329
3;9;302;2.0;2.0;2.0;1;60.0;10;2;999;6;1680.0;1;47;84.0;10.0;10.0;10.0;10.0;10.0;97.0;10.0;0.61;400.0;33.591561154449764;550.0;88.76190476190476;84.20994475138122;85.20124262897987;65.6;124.37368421052632;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;59.74803149606299;75.92205855240526
6;12;299;2.5;3.0;5.0;37;140.0;0;1;1125;3;1349.1429632380245;1;24;220.0;10.0;10.0;10.0;10.0;10.0;96.0;9.0;1.01;500.0;33.591561154449764;369.0396443127084;90.26875;85.81889763779527;74.19843342036553;65.7026598852724;73.11506849315069;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;75.92205855240526
2;7;99;1.0;1.0;1.0;2;29.684927169094365;0;1;1125;3;1349.1429632380245;1;0;25.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;45.4;37.851851851851855;65.7026598852724;37.23529411764706;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;59.3462441314554;75.92205855240526
1;30;365;1.0;1.0;1.0;2;29.684927169094365;0;1;1125;1;1349.1429632380245;1;0;20.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;66.5;62.19565217391305;75.27106227106228;65.7026598852724;63.58646616541353;66.0899232302445;66.24000746440058;51.714285714285715;34.44038307727379;66.53144502406364;57.39763779527559;57.89649835409329
2;0;0;1.0;1.0;2.0;2;29.684927169094365;0;1;5;3;1349.1429632380245;1;43;30.0;10.0;10.0;9.0;10.0;9.0;93.0;9.0;1.4;184.25038605779838;33.591561154449764;369.0396443127084;55.865671641791046;54.06310679611651;46.43317230273752;68.06039924898577;45.4514435695538;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;62.214141414141416;62.6527209814407
1;4;251;1.0;1.0;1.0;1;10.0;10;1;1125;1;1349.1429632380245;1;3;39.0;10.0;10.0;9.0;10.0;10.0;93.0;10.0;1.45;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;60.089362770394956;72.53040418364307;65.7026598852724;66.63098086124401;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;84.08147080028839;57.89649835409329
2;22;79;1.0;1.0;1.0;1;29.684927169094365;0;1;4;1;1349.1429632380245;1;12;75.0;10.0;10.0;9.0;10.0;10.0;97.0;9.0;1.77;184.25038605779838;33.591561154449764;369.0396443127084;90.26875;85.81889763779527;74.19843342036553;65.7026598852724;78.68627450980392;66.0899232302445;66.24000746440058;62.022285323781695;34.44038307727379;66.53144502406364;59.3462441314554;75.92205855240526
1;1;279;1.0;1.0;1.0;1;29.684927169094365;0;1;1125;1;1349.1429632380245;1;3;25.0;10.0;10.0;10.0;10.0;9.0;100.0;10.0;0.58;184.25038605779838;33.591561154449764;369.0396443127084;46.45945945945946;40.23076923076923;39.87719298245614;65.7026598852724;40.142857142857146;66.0899232302445;66.24000746440058;59.156670716928154;34.44038307727379;66.53144502406364;58.876574307304786;62.6527209814407
2;7;233;2.0;1.0;1.0;1;29.684927169094365;0;1;30;2;1349.1429632380245;1;0;65.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;400.0;69.59787738125293;82.63779527559055;74.19843342036553;68.06039924898577;78.68627450980392;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;59.74803149606299;75.92205855240526
